day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
1,21,45236.74,0,1,0,1,1,0
5,10,1486955.35,1,1,0,1,1,0
16,17,94255.95,0,0,0,1,1,0
7,20,95945.63,0,0,0,1,1,0
16,10,205334.27,0,0,0,1,1,0
15,18,166862.61,0,1,0,1,1,0
16,14,23357.13,0,0,0,1,0,1
13,15,81047.88,0,0,0,1,1,0
17,19,25542.96,0,0,0,1,0,1
11,16,346998.47,0,0,1,1,1,0
13,17,217536.44,0,1,0,1,1,0
1,16,87780.39,0,0,0,1,1,0
6,10,23235.55,0,0,0,1,0,1
17,22,17784.75,0,0,0,1,0,1
17,20,43204.81,0,1,0,1,1,0
8,18,179321.12,1,0,1,1,1,0
12,12,321465.0,1,1,0,1,1,0
17,13,266497.62,0,1,0,1,1,0
14,13,983733.39,0,0,1,1,1,0
17,17,6381.36,0,0,0,1,0,1
13,13,461994.13,0,0,0,1,1,0
16,11,47858.2,0,0,0,1,0,1
14,12,450458.78,1,0,1,1,1,0
10,20,67050.5,1,0,1,1,1,0
9,9,662276.78,1,1,0,1,1,0
13,19,155.63,0,0,0,1,1,0
13,18,64566.48,0,0,0,1,0,1
12,18,13568.59,0,0,0,1,1,0
1,11,12461.0,1,0,1,1,1,0
13,15,101915.65,0,1,0,1,1,0
8,16,142108.94,0,1,0,1,1,0
29,7,3150438.28,1,0,1,1,1,0
14,12,362417.3,0,1,0,1,1,0
6,10,4480.87,0,0,0,1,0,1
6,10,10628.64,0,1,0,1,1,0
2,22,4456.11,0,0,0,1,0,1
13,10,1583664.74,0,0,1,1,1,0
27,5,114253.58,1,0,1,1,1,0
14,12,407615.76,0,1,0,1,1,0
8,14,187758.33,0,0,0,1,1,0
2,10,51424.22,1,0,1,1,1,0
1,22,489767.32,1,1,0,1,1,0
8,24,6677.64,0,0,0,1,0,1
15,15,25801.82,0,1,0,1,1,0
7,11,7063.46,0,0,0,1,0,1
7,9,16445.6,0,0,0,1,0,1
17,12,323715.3,0,0,0,1,1,0
31,4,506923.53,1,0,1,1,1,0
5,7,1254092.1,1,0,1,1,1,0
25,24,49434.25,1,0,1,1,1,0
8,22,5487.03,0,0,0,1,0,1
2,13,302878.59,0,0,0,1,1,0
13,12,1882730.45,0,0,1,1,1,0
1,15,696763.08,1,0,1,1,1,0
12,10,403218.0,0,0,0,1,1,0
2,19,345557.7,0,0,0,1,1,0
11,24,7304.56,1,0,1,1,1,0
13,14,382733.58,0,1,0,1,1,0
8,10,80822.86,0,1,0,1,1,0
14,19,2271.41,0,0,0,1,0,1
13,12,201667.39,0,1,0,1,1,0
17,19,2912.07,0,0,0,1,0,1
11,18,4963.3,0,0,0,1,0,1
16,2,10000000.0,1,0,1,1,1,0
17,20,2224.65,0,0,0,1,0,1
27,16,144254.93,1,1,0,1,1,0
14,24,3189.84,0,0,0,1,0,1
11,17,11101.29,0,0,0,1,0,1
9,11,18576.41,0,0,0,1,0,1
4,21,315654.19,1,1,0,1,1,0
12,16,48758.96,0,0,0,1,0,1
10,12,32571.77,0,0,0,1,0,1
11,9,4720554.95,1,1,0,1,1,0
25,22,233279.5,0,1,0,1,1,0
15,16,237416.01,0,1,0,1,1,0
6,12,127437.29,0,0,0,1,1,0
1,20,2220.81,0,1,0,1,1,0
11,14,10789.0,1,1,0,1,1,0
16,13,40123.27,0,0,1,1,1,0
17,10,280801.07,0,1,0,1,1,0
23,14,736521.51,1,1,0,1,1,0
23,6,136245.39,1,0,1,1,1,0
2,10,35623.72,0,0,0,1,0,1
12,10,37660.03,0,1,0,1,1,0
14,13,24784.07,0,0,0,1,0,1
13,13,206564.84,0,0,0,1,1,0
6,22,14243.26,0,0,0,1,0,1
2,18,183812.44,0,0,0,1,1,0
14,22,4034.44,0,0,0,1,0,1
10,16,9770.01,0,0,0,1,0,1
2,17,17284.36,0,0,0,1,1,0
2,13,33639.36,0,0,0,1,0,1
6,11,3400.35,0,0,0,1,0,1
1,12,1186272.93,0,0,1,1,1,0
10,12,10000000.0,1,0,1,1,1,0
25,22,31617.49,0,0,0,1,0,1
10,9,1033.86,0,0,0,1,0,1
24,13,154682.74,0,0,0,1,1,0
17,23,414806.88,0,0,0,1,1,0
1,19,3594.33,0,0,0,1,1,0
8,20,337796.05,0,1,0,1,1,0
10,12,268461.6,0,1,0,1,1,0
16,15,479895.82,0,0,0,1,1,0
11,12,94624.9,0,1,0,1,1,0
13,19,117221.65,0,1,0,1,1,0
9,17,266852.04,0,0,1,1,1,0
15,19,127104.92,0,0,0,1,1,0
9,12,36505.03,0,1,0,1,1,0
16,14,51880.54,0,1,0,1,1,0
16,1,35400.04,0,0,0,1,0,1
15,19,803.59,0,0,0,1,1,0
12,18,7493.57,0,0,0,1,0,1
10,16,55062.48,0,0,0,1,1,0
16,20,106327.64,0,0,0,1,1,0
6,16,242954.44,0,0,0,1,1,0
8,10,283454.2,0,1,0,1,1,0
7,18,56059.56,0,1,0,1,1,0
3,12,742973.53,1,0,1,1,1,0
13,13,35026.11,0,0,0,1,0,1
16,18,88119.01,0,1,0,1,1,0
2,16,754581.61,0,0,1,1,1,0
15,18,283429.1,1,1,0,1,1,0
1,14,221554.12,0,0,0,1,1,0
6,11,90291.38,0,0,0,1,1,0
26,8,10000000.0,1,1,0,1,1,0
8,20,50029.52,0,0,0,1,1,0
29,9,232728.24,0,0,0,1,1,0
28,2,230652.43,1,0,1,1,1,0
14,16,294274.57,0,1,0,1,1,0
6,18,258913.27,0,0,0,1,1,0
15,14,48775.92,0,0,0,1,1,0
5,21,149279.69,1,1,0,1,1,0
9,20,893.11,0,0,0,1,0,1
29,15,34927.72,0,0,0,1,1,0
9,12,4275.18,0,0,0,1,0,1
15,17,11461.43,0,0,0,1,0,1
12,13,15122.38,0,0,0,1,0,1
1,11,2100.0,1,1,0,1,1,0
6,16,366775.19,0,0,0,1,1,0
2,13,4407.35,0,0,0,1,0,1
20,18,336730.23,0,1,0,1,1,0
2,19,45358.89,0,1,0,1,1,0
11,10,220663.92,0,1,0,1,1,0
8,16,35015.32,0,1,0,1,1,0
1,22,235512.2,1,0,1,1,1,0
6,14,279.87,0,0,0,1,0,1
6,15,779454.4,0,0,1,1,1,0
14,13,51218.23,0,0,0,1,1,0
13,18,394162.79,0,1,0,1,1,0
14,16,215092.41,0,0,0,1,1,0
4,23,18521.73,0,0,0,1,0,1
11,18,11799.57,0,0,0,1,0,1
8,15,2075328.73,1,0,1,1,1,0
13,16,6871.45,0,0,0,1,0,1
12,24,21511.22,1,1,0,1,1,0
1,15,164105.77,0,1,0,1,1,0
7,15,326344.16,0,1,0,1,1,0
14,11,90502.8,0,0,0,1,1,0
13,12,222620.01,0,1,0,1,1,0
12,17,5157.61,0,0,0,1,0,1
2,19,7273.45,0,0,0,1,0,1
8,14,5029.13,0,0,0,1,0,1
7,18,78604.94,0,0,0,1,1,0
16,20,49076.27,1,1,0,1,1,0
7,11,15795.11,0,0,0,1,0,1
2,1,4009.05,0,0,0,1,0,1
2,9,293927.25,0,1,0,1,1,0
14,17,373349.95,0,1,0,1,1,0
11,12,8353.61,0,0,0,1,0,1
11,13,181007.29,0,1,0,1,1,0
16,11,12659.3,0,0,0,1,0,1
13,21,36335.06,0,0,0,1,0,1
16,15,21354.81,0,0,0,1,0,1
4,21,886588.02,1,1,0,1,1,0
1,9,299826.18,0,1,0,1,1,0
8,20,94101.03,0,0,0,1,1,0
10,9,16800.86,0,0,0,1,0,1
13,9,238586.31,0,1,0,1,1,0
12,21,15254.95,0,0,0,1,0,1
9,13,11961.05,0,0,0,1,0,1
1,19,12488.49,0,0,0,1,1,0
15,20,56198.24,0,1,0,1,1,0
8,23,114743.39,1,1,0,1,1,0
13,19,147439.88,0,1,0,1,1,0
11,14,119012.11,0,0,0,1,1,0
29,3,10000000.0,1,1,0,1,1,0
7,18,92427.99,0,1,0,1,1,0
18,23,526071.46,1,1,0,1,1,0
12,10,569504.35,0,0,1,1,1,0
11,21,2241630.36,1,1,0,1,1,0
8,18,211366.01,0,1,0,1,1,0
2,14,109147.82,0,1,0,1,1,0
1,4,2930418.44,1,1,0,1,1,0
7,20,171322.15,0,1,0,1,1,0
1,19,259589.45,0,1,0,1,1,0
20,5,830991.53,1,1,0,1,1,0
14,15,161201.06,0,0,0,1,1,0
1,15,11132.05,0,0,0,1,0,1
6,10,201988.55,1,1,0,1,1,0
1,23,589089.98,0,0,1,1,1,0
8,14,54275.34,0,1,0,1,1,0
13,16,42003.08,0,1,0,1,1,0
31,18,114490.39,1,0,1,1,1,0
2,14,399409.29,0,1,0,1,1,0
10,19,120644.86,0,1,0,1,1,0
13,20,7516257.62,0,0,1,1,1,0
11,21,358159.13,1,0,1,1,1,0
9,15,26471.9,0,0,0,1,0,1
13,19,21203.72,0,0,0,1,0,1
3,8,2776135.33,1,0,1,1,1,0
8,16,118577.83,0,1,0,1,1,0
15,8,118499.44,1,0,1,1,1,0
16,20,124907.27,0,1,0,1,1,0
16,20,259820.39,1,0,1,1,1,0
15,19,50341.11,0,1,0,1,1,0
9,9,517678.41,0,0,1,1,1,0
1,4,13707.11,1,0,1,1,1,0
21,8,5363795.31,1,1,0,1,1,0
2,23,2249574.01,1,1,0,1,1,0
27,22,10000000.0,1,1,0,1,1,0
24,6,1268931.21,1,0,1,1,1,0
10,1,22730.7,0,0,0,1,1,0
6,11,3268.41,0,0,0,1,0,1
15,19,10401.5,0,0,0,1,0,1
11,18,13796.29,0,0,0,1,0,1
13,18,39194.83,0,1,0,1,1,0
7,15,9414.47,0,0,0,1,1,0
18,21,315712.36,1,1,0,1,1,0
15,11,222909.37,0,1,0,1,1,0
7,11,179135.23,0,1,0,1,1,0
9,11,40823.37,0,0,0,1,1,0
6,23,19102.15,0,0,0,1,0,1
10,19,4423.14,0,0,0,1,0,1
8,16,22444.88,0,0,0,1,0,1
20,17,179700.14,1,0,1,1,1,0
12,17,204778.86,1,1,0,1,1,0
6,12,85273.6,0,0,0,1,1,0
2,19,66604.61,0,0,0,1,1,0
12,18,5598.21,0,0,0,1,0,1
17,15,243457.48,0,1,0,1,1,0
14,10,34701.76,0,0,0,1,0,1
6,17,9502.56,0,0,0,1,0,1
31,23,1258818.82,1,0,1,1,1,0
16,12,28438.12,0,0,0,1,0,1
1,15,217532.36,0,1,0,1,1,0
1,6,33332.86,1,0,1,1,1,0
6,14,33954.38,0,1,0,1,1,0
7,19,135836.57,0,0,0,1,1,0
7,18,289114.54,0,1,0,1,1,0
8,11,66703.57,0,1,0,1,1,0
17,14,216703.9,0,0,0,1,1,0
23,17,26540.17,0,0,0,1,0,1
15,11,105698.51,0,1,0,1,1,0
9,16,153220.46,0,1,0,1,1,0
13,20,293673.97,0,0,1,1,1,0
12,18,181647.66,1,1,0,1,1,0
19,10,355969.72,1,0,1,1,1,0
8,23,149519.93,0,0,0,1,1,0
24,22,58863.89,1,1,0,1,1,0
1,21,5112.51,0,0,0,1,0,1
15,17,23414.58,0,0,0,1,0,1
21,6,214793.32,1,0,1,1,1,0
7,11,123859.36,0,1,0,1,1,0
20,13,313338.87,0,0,0,1,1,0
8,23,3373.77,0,0,0,1,0,1
13,22,197738.45,0,1,0,1,1,0
2,20,17356.79,0,0,0,1,0,1
11,9,281420.06,0,1,0,1,1,0
12,11,9240.09,0,0,0,1,0,1
1,17,73151.22,0,0,0,1,1,0
17,13,86426.23,0,0,0,1,1,0
8,7,87622.5,1,1,0,1,1,0
14,18,17096.53,0,0,0,1,0,1
9,7,80885.48,1,0,1,1,1,0
14,20,320897.03,0,1,0,1,1,0
7,18,2432.32,0,0,0,1,0,1
16,16,310880.35,0,1,0,1,1,0
11,12,18855.51,0,0,0,1,0,1
9,22,22681.3,0,0,0,1,0,1
23,23,813992.49,1,1,0,1,1,0
9,20,115845.0,0,1,0,1,1,0
1,17,8185.78,0,0,0,1,0,1
22,18,12257.18,0,0,0,1,0,1
14,20,6701.74,0,0,0,1,0,1
2,12,819503.92,1,1,0,1,1,0
6,14,77451.78,0,0,0,1,1,0
23,16,30108.34,0,0,0,1,0,1
11,10,158204.24,0,0,0,1,1,0
12,17,13616.47,0,0,0,1,0,1
29,15,10804.78,0,0,0,1,0,1
15,14,338715.25,0,0,1,1,1,0
17,17,392357.46,0,1,0,1,1,0
1,15,10068.08,0,0,0,1,0,1
14,15,8757.23,0,0,0,1,0,1
14,16,290178.72,0,1,0,1,1,0
4,22,1682.97,0,0,0,1,0,1
7,15,424741.06,0,1,0,1,1,0
6,16,855368.84,0,0,1,1,1,0
3,16,841052.98,1,1,0,1,1,0
12,21,170351.21,0,0,1,1,1,0
11,12,639532.41,0,0,0,1,1,0
6,18,286172.49,0,1,0,1,1,0
13,11,430983.2,0,1,0,1,1,0
15,13,11062.95,0,0,0,1,1,0
8,20,61136.65,0,1,0,1,1,0
6,10,1494432.21,1,1,0,1,1,0
16,10,12879.71,0,0,0,1,1,0
12,13,116383.79,0,1,0,1,1,0
16,19,362766.38,0,0,0,1,1,0
14,17,22126.84,0,0,0,1,1,0
1,11,303702.02,0,0,0,1,1,0
4,13,167679.27,1,1,0,1,1,0
14,10,97675.97,0,0,0,1,1,0
15,18,1640872.29,0,0,1,1,1,0
10,20,155647.3,0,1,0,1,1,0
14,10,3813.78,0,0,0,1,0,1
2,19,46788.8,0,1,0,1,1,0
10,13,76790.86,0,1,0,1,1,0
11,12,39465.99,0,0,0,1,1,0
8,16,81454.11,0,1,0,1,1,0
2,18,506867.52,1,1,0,1,1,0
9,12,10448.32,0,0,0,1,0,1
11,16,98017.99,0,0,1,1,1,0
7,1,3572736.74,1,1,0,1,1,0
6,16,8750.44,0,0,0,1,0,1
2,18,3004.57,0,0,0,1,0,1
15,14,224185.04,0,1,0,1,1,0
15,13,219850.36,0,1,0,1,1,0
17,24,429257.45,1,0,1,1,1,0
6,20,16037.6,0,0,0,1,0,1
10,20,292841.14,0,1,0,1,1,0
8,10,102660.35,1,0,1,1,1,0
19,2,1307156.17,1,0,1,1,1,0
5,23,8307.26,0,0,0,1,0,1
12,15,309044.17,0,1,0,1,1,0
2,15,248730.48,0,0,1,1,1,0
24,12,3370781.65,1,0,1,1,1,0
1,12,2528.34,0,0,0,1,1,0
16,24,136903.9,1,1,0,1,1,0
23,14,68800.66,0,1,0,1,1,0
9,18,291815.37,0,1,0,1,1,0
14,21,339589.18,0,1,0,1,1,0
2,21,5260.96,0,0,0,1,0,1
10,14,1112204.51,1,1,0,1,1,0
2,16,185936.51,0,1,0,1,1,0
2,15,16004.44,0,0,0,1,0,1
9,11,19488.37,0,0,0,1,0,1
17,14,237288.81,0,1,0,1,1,0
1,10,319346.57,0,0,0,1,1,0
10,20,118240.98,0,0,0,1,1,0
12,14,48085.76,0,0,0,1,0,1
14,10,169852.47,0,0,0,1,1,0
11,13,690510.31,1,0,1,1,1,0
2,19,312942.68,0,0,0,1,1,0
5,2,2394623.8,1,0,1,1,1,0
5,9,216351.05,1,1,0,1,1,0
10,14,243374.09,0,0,0,1,1,0
9,17,5553.01,0,0,0,1,0,1
10,11,66675.8,0,0,0,1,0,1
22,19,2135320.18,1,1,0,1,1,0
7,18,17170.57,0,0,0,1,0,1
14,22,90726.69,0,0,0,1,1,0
2,22,186719.55,0,1,0,1,1,0
14,17,16338.57,0,0,0,1,0,1
1,21,50974.9,0,1,0,1,1,0
2,21,940380.05,0,0,1,1,1,0
30,13,388320.81,0,0,0,1,1,0
4,23,8775594.43,1,0,1,1,1,0
14,18,37981.05,0,0,0,1,0,1
17,20,270728.43,0,0,0,1,1,0
25,19,2209035.37,1,0,1,1,1,0
1,7,164.0,1,1,0,1,1,0
9,19,5416.4,0,0,0,1,0,1
15,18,285530.76,0,0,0,1,1,0
13,3,1185157.78,1,1,0,1,1,0
7,10,199696.93,0,0,0,1,1,0
6,22,51228.17,0,1,0,1,1,0
15,11,708005.05,0,1,0,1,1,0
14,18,104453.0,0,0,0,1,1,0
11,10,44651.25,0,0,0,1,0,1
9,24,5257.61,0,0,0,1,0,1
13,14,111331.81,0,0,1,1,1,0
15,19,10040.06,0,0,0,1,0,1
18,3,281023.82,1,1,0,1,1,0
2,8,81867.07,1,0,1,1,1,0
11,17,191726.55,0,1,0,1,1,0
6,23,14091.74,0,0,0,1,0,1
1,12,74021.57,0,1,0,1,1,0
2,9,6431.16,0,0,0,1,0,1
15,11,153262.08,0,0,0,1,1,0
2,15,10758.37,0,0,0,1,0,1
18,16,671406.79,1,1,0,1,1,0
16,11,25507.15,0,0,0,1,0,1
18,8,10000000.0,1,0,1,1,1,0
28,2,692654.27,1,1,0,1,1,0
17,13,247012.94,0,1,0,1,1,0
12,17,1554563.36,0,0,1,1,1,0
12,12,38063.21,0,1,0,1,1,0
6,16,1734.63,0,0,0,1,0,1
2,14,126635.24,0,1,0,1,1,0
11,11,246875.15,0,0,0,1,1,0
12,19,184587.68,0,1,0,1,1,0
2,11,6608.72,0,0,0,1,0,1
6,16,7106.27,0,0,0,1,0,1
10,20,10831.66,0,1,0,1,1,0
17,22,200613.29,0,0,1,1,1,0
8,16,143318.29,0,0,0,1,1,0
13,21,96474.91,1,0,1,1,1,0
12,18,269931.24,0,1,0,1,1,0
28,8,494446.94,1,1,0,1,1,0
15,12,2209.51,0,0,0,1,1,0
17,21,73780.03,0,0,0,1,1,0
8,19,339028.31,0,1,0,1,1,0
6,19,11653.98,1,1,0,1,1,0
15,13,801002.38,0,1,0,1,1,0
1,9,321655.32,0,0,0,1,1,0
13,21,180126.55,0,0,1,1,1,0
16,14,4769.81,0,0,0,1,0,1
6,14,95964.23,0,1,0,1,1,0
9,12,4430.37,0,0,0,1,1,0
17,19,4358.91,0,0,0,1,0,1
9,20,236705.31,0,0,0,1,1,0
10,11,208695.14,0,0,0,1,1,0
12,24,1905476.22,1,0,1,1,1,0
8,19,6643.84,0,0,0,1,0,1
13,20,9701.86,0,0,0,1,0,1
2,2,78741.64,1,1,0,1,1,0
16,10,51088.99,0,0,0,1,0,1
1,22,177486.63,0,1,0,1,1,0
21,23,56290.17,1,0,1,1,1,0
12,22,9283.19,0,0,0,1,0,1
7,11,200134.0,0,1,0,1,1,0
9,11,8450.23,0,0,0,1,0,1
29,14,280263.81,0,1,0,1,1,0
16,13,7356.35,0,0,0,1,1,0
9,6,7197532.27,1,1,0,1,1,0
15,12,54120.57,0,0,0,1,1,0
12,13,170008.3,0,1,0,1,1,0
12,21,18840.44,0,0,0,1,0,1
7,23,10927.22,0,0,0,1,0,1
2,12,185549.32,0,1,0,1,1,0
1,22,185986.27,0,1,0,1,1,0
1,17,10847.09,0,0,0,1,0,1
11,17,2775.76,0,0,0,1,0,1
14,16,271063.01,0,1,0,1,1,0
7,17,144876.4,1,1,0,1,1,0
1,20,46.95,0,0,0,1,0,1
7,18,1525401.99,0,0,1,1,1,0
2,17,12211.16,0,0,0,1,0,1
7,9,85305.54,0,1,0,1,1,0
9,22,3302.88,0,0,0,1,0,1
7,13,2498837.82,1,1,0,1,1,0
16,13,131598.22,0,1,0,1,1,0
6,2,2658595.89,1,1,0,1,1,0
17,10,79692.45,0,0,0,1,1,0
1,17,12852.23,0,0,0,1,0,1
15,6,253261.36,1,0,1,1,1,0
25,14,498183.25,1,0,1,1,1,0
8,9,63210.91,1,1,0,1,1,0
10,16,49678.89,0,0,0,1,0,1
9,19,5201.6,0,0,0,1,0,1
1,18,20457.29,0,1,0,1,1,0
13,18,1971.01,0,0,0,1,0,1
17,15,8618.36,0,0,0,1,0,1
8,15,347471.18,0,1,0,1,1,0
10,20,65062.14,0,1,0,1,1,0
6,11,130509.66,0,0,0,1,1,0
6,17,18874.3,0,0,0,1,0,1
15,17,38736.0,0,0,0,1,1,0
16,21,505720.0,0,0,1,1,1,0
11,17,126171.29,0,0,0,1,1,0
9,18,292575.17,0,1,0,1,1,0
10,9,31721.51,0,1,0,1,1,0
9,18,204935.07,0,1,0,1,1,0
5,11,204675.48,1,1,0,1,1,0
1,17,269392.88,0,1,0,1,1,0
1,17,12850.65,0,0,0,1,0,1
17,11,47984.43,1,0,1,1,1,0
20,18,87167.88,1,0,1,1,1,0
19,15,155121.58,1,1,0,1,1,0
14,20,5786.73,0,0,0,1,0,1
8,17,190162.71,0,1,0,1,1,0
1,17,174490.92,0,1,0,1,1,0
10,15,168808.04,0,0,0,1,1,0
15,19,204171.05,0,0,0,1,1,0
6,18,32495.59,0,0,0,1,1,0
14,18,186831.86,0,1,0,1,1,0
15,14,6024.28,0,0,0,1,0,1
15,10,36440.39,0,1,0,1,1,0
9,20,10470.3,0,0,0,1,0,1
13,11,193307.8,0,1,0,1,1,0
12,9,2230432.56,1,0,1,1,1,0
4,20,19742.71,1,1,0,1,1,0
6,20,266801.99,0,0,0,1,1,0
14,20,282018.0,1,0,1,1,1,0
6,20,46087.99,0,0,0,1,1,0
13,7,4531343.47,1,0,1,1,1,0
19,24,79717.14,1,0,1,1,1,0
7,13,482009.83,0,1,0,1,1,0
10,10,38444.36,0,0,0,1,0,1
13,11,32168.25,0,0,0,1,0,1
8,17,9170.96,0,0,0,1,0,1
8,23,38999.04,0,0,1,1,1,0
6,10,10050.02,0,0,0,1,0,1
6,11,30033.71,0,0,0,1,0,1
9,15,26748.56,0,0,0,1,0,1
13,6,70173.64,1,1,0,1,1,0
14,11,59768.69,0,1,0,1,1,0
3,11,1011606.26,1,0,1,1,1,0
6,13,29526.9,0,0,0,1,0,1
1,9,24267.35,0,0,0,1,0,1
3,5,1631640.02,1,1,0,1,1,0
7,18,387424.07,0,0,0,1,1,0
15,10,84807.23,0,1,0,1,1,0
17,18,4257337.62,1,1,0,1,1,0
8,20,5276.09,0,0,0,1,0,1
13,19,39977.98,0,1,0,1,1,0
15,21,1536.54,0,0,0,1,1,0
1,12,144393.3,0,1,0,1,1,0
6,19,25064.26,0,0,0,1,0,1
8,24,207413.34,0,0,0,1,1,0
15,18,166861.04,0,0,0,1,1,0
6,18,118967.2,0,1,0,1,1,0
14,18,12014.1,0,0,0,1,0,1
6,17,19556.54,0,0,0,1,0,1
7,11,213182.27,0,0,1,1,1,0
12,14,158469.57,0,1,0,1,1,0
12,17,1508.47,0,0,0,1,0,1
17,18,224868.21,0,1,0,1,1,0
12,22,5413.83,0,0,0,1,0,1
1,12,69883.34,0,1,0,1,1,0
2,17,152547.96,0,1,0,1,1,0
6,18,234723.4,1,1,0,1,1,0
22,19,121543.83,1,0,1,1,1,0
1,17,132145.93,0,1,0,1,1,0
15,13,13627.1,0,0,0,1,0,1
15,10,319938.88,0,0,0,1,1,0
1,13,46491.49,0,0,1,1,1,0
1,24,6844.73,1,0,1,1,1,0
14,5,7535.58,1,1,0,1,1,0
2,16,284895.78,0,1,0,1,1,0
13,16,204455.65,0,1,0,1,1,0
16,18,88546.33,0,0,0,1,1,0
16,17,126398.29,0,0,0,1,1,0
21,16,11208.11,0,0,0,1,0,1
27,12,1455839.54,1,0,1,1,1,0
1,15,203792.42,0,1,0,1,1,0
14,16,43814.15,1,0,1,1,1,0
8,15,137864.57,0,1,0,1,1,0
6,19,5312.49,0,0,0,1,1,0
22,1,2979972.78,1,1,0,1,1,0
1,20,117011.81,0,1,0,1,1,0
1,17,146017.69,0,1,0,1,1,0
2,16,95636.39,0,0,0,1,1,0
15,14,1055830.12,0,0,1,1,1,0
10,19,353751.36,0,0,1,1,1,0
1,16,14998.71,0,0,0,1,0,1
14,11,186593.07,0,0,0,1,1,0
13,11,157741.99,0,0,0,1,1,0
7,10,235406.46,0,0,0,1,1,0
6,9,136770.32,0,1,0,1,1,0
1,16,58306.33,0,1,0,1,1,0
11,22,21528.52,0,0,0,1,0,1
13,16,27634.18,0,0,0,1,0,1
9,14,340326.46,0,1,0,1,1,0
9,18,187016.34,0,1,0,1,1,0
28,19,506562.3,0,1,0,1,1,0
17,2,10000000.0,1,1,0,1,1,0
8,19,4266.92,0,0,0,1,0,1
17,24,2567602.1,1,0,1,1,1,0
2,21,13050.77,0,0,0,1,0,1
7,11,68556.71,0,1,0,1,1,0
26,18,114483.78,1,0,1,1,1,0
22,19,120598.96,1,1,0,1,1,0
11,18,11965.6,0,1,0,1,1,0
11,10,0.0,1,1,0,1,1,0
8,10,27600.72,0,0,0,1,0,1
10,11,608168.87,0,1,0,1,1,0
15,9,6859.71,0,0,0,1,0,1
24,9,897131.97,1,1,0,1,1,0
10,9,124410.96,0,1,0,1,1,0
12,24,28636.24,1,0,1,1,1,0
9,14,220433.21,0,1,0,1,1,0
18,17,3401641.0,1,0,1,1,1,0
1,19,173757.46,0,0,1,1,1,0
1,8,1477.03,0,0,0,1,0,1
6,21,9898.15,0,0,0,1,0,1
14,10,5020.69,0,0,0,1,0,1
8,18,284357.4,0,1,0,1,1,0
12,21,195847.7,0,0,0,1,1,0
10,18,175549.25,0,1,0,1,1,0
1,11,341830.33,0,0,0,1,1,0
2,10,56649.23,0,0,0,1,1,0
14,15,33824.8,0,0,0,1,0,1
9,9,4915.53,0,0,0,1,1,0
11,11,95773.57,0,1,0,1,1,0
28,21,5388834.64,1,0,1,1,1,0
10,22,191969.0,0,1,0,1,1,0
12,14,283339.53,0,1,0,1,1,0
30,9,353090.95,1,0,1,1,1,0
1,14,719380.11,0,1,0,1,1,0
17,19,7851.2,0,0,0,1,0,1
10,13,223186.28,0,1,0,1,1,0
1,13,16392.05,0,0,0,1,0,1
9,16,6459.03,0,0,0,1,0,1
12,14,69808.64,0,1,0,1,1,0
6,13,618419.98,0,1,0,1,1,0
11,18,149357.88,0,1,0,1,1,0
7,21,206863.46,0,0,0,1,1,0
24,17,577301.73,1,1,0,1,1,0
15,18,33363.34,0,1,0,1,1,0
13,13,54427.2,0,0,0,1,0,1
2,10,25771.63,0,0,0,1,0,1
17,15,90480.42,0,0,1,1,1,0
10,14,56650.65,0,0,0,1,1,0
15,18,52947.01,0,0,0,1,1,0
11,19,8274020.94,1,0,1,1,1,0
12,18,136962.56,0,1,0,1,1,0
19,19,9265.43,1,1,0,1,1,0
16,10,18705.33,0,0,0,1,0,1
2,16,243895.15,0,0,0,1,1,0
11,13,168622.3,1,1,0,1,1,0
11,16,177263.12,0,0,0,1,1,0
9,18,124602.85,0,0,0,1,1,0
3,12,40486.25,1,0,1,1,1,0
16,19,34644.96,0,1,0,1,1,0
9,13,69199.21,0,0,0,1,1,0
17,6,638693.49,1,1,0,1,1,0
6,1,2142164.0,1,0,1,1,1,0
9,11,14641.54,0,0,0,1,0,1
14,16,12004.32,0,0,0,1,0,1
17,11,100891.4,0,0,0,1,1,0
6,9,255230.78,0,0,1,1,1,0
1,9,36995.86,0,0,0,1,0,1
19,16,326751.59,0,0,0,1,1,0
20,20,250135.25,0,1,0,1,1,0
9,19,14595.97,0,0,0,1,0,1
7,9,1699752.64,0,0,1,1,1,0
1,1,176334.26,0,0,1,1,1,0
13,19,19079.64,0,0,0,1,0,1
9,12,10294.29,0,0,0,1,0,1
11,10,149464.81,0,1,0,1,1,0
8,18,5896.55,0,0,0,1,0,1
11,17,17146.99,0,0,0,1,1,0
21,7,4301.87,0,0,0,1,0,1
12,20,26346.14,0,0,0,1,0,1
13,11,203269.13,0,0,0,1,1,0
17,9,414128.52,0,0,0,1,1,0
11,10,174683.34,1,0,1,1,1,0
10,18,16598.17,0,0,0,1,0,1
1,3,133270.9,0,0,0,1,1,0
17,19,308889.22,0,1,0,1,1,0
30,13,14148.64,1,0,1,1,1,0
11,13,12753.9,0,0,0,1,0,1
16,16,5369339.71,0,0,1,1,1,0
1,12,517351.53,0,1,0,1,1,0
9,23,9453680.72,1,0,1,1,1,0
2,19,4333.07,0,1,0,1,1,0
1,17,176055.85,0,1,0,1,1,0
12,17,3598.84,0,0,0,1,0,1
13,23,3037141.56,0,0,1,1,1,0
