day,hour,amount,isfraud,type_CASH_OUT,type_TRANSFER,nameorig_C,namedest_C,namedest_M
17,18,67916.14,0,0,0,1,1,0
18,16,158245.65,1,1,0,1,1,0
24,11,3200818.85,1,0,1,1,1,0
1,9,2539898.07,1,0,1,1,1,0
13,20,5948.77,0,0,0,1,0,1
13,23,227624.3,1,0,1,1,1,0
9,8,7482670.24,1,0,1,1,1,0
10,18,264949.69,1,0,1,1,1,0
25,18,1592602.27,1,1,0,1,1,0
6,10,130793.44,0,1,0,1,1,0
23,23,1669143.57,1,0,1,1,1,0
25,10,10000000.0,1,0,1,1,1,0
9,14,7047.94,0,0,0,1,0,1
15,18,235190.45,0,1,0,1,1,0
19,9,107363.54,1,0,1,1,1,0
13,17,322364.64,0,1,0,1,1,0
8,17,194180.11,1,0,1,1,1,0
6,18,175498.13,0,1,0,1,1,0
15,9,8994286.69,1,1,0,1,1,0
7,1,66448.19,1,1,0,1,1,0
7,20,2325.35,0,0,0,1,0,1
6,15,123719.92,0,0,0,1,1,0
1,12,252953.93,0,0,0,1,1,0
1,19,8879.73,0,0,0,1,0,1
6,14,3892156.3,1,0,1,1,1,0
27,9,4128853.75,1,1,0,1,1,0
4,19,921668.95,1,1,0,1,1,0
29,14,1637875.33,1,1,0,1,1,0
11,18,268592.94,0,0,0,1,1,0
19,18,422261.63,1,1,0,1,1,0
9,20,704328.29,1,1,0,1,1,0
28,15,25472.32,1,1,0,1,1,0
16,13,112835.43,1,0,1,1,1,0
14,12,20876.83,0,0,0,1,0,1
8,7,895565.06,1,0,1,1,1,0
7,23,206501.54,0,0,1,1,1,0
17,14,91099.07,0,1,0,1,1,0
10,6,35759.12,1,1,0,1,1,0
31,12,311832.17,1,1,0,1,1,0
24,7,127564.33,1,1,0,1,1,0
7,23,126231.8,0,0,1,1,1,0
2,21,4919642.57,1,1,0,1,1,0
19,13,72901.03,1,0,1,1,1,0
16,2,168703.45,0,0,0,1,1,0
11,22,218074.57,1,0,1,1,1,0
12,12,1567591.24,1,0,1,1,1,0
16,4,703135.43,1,0,1,1,1,0
14,12,919973.09,0,0,1,1,1,0
9,10,129794.28,0,1,0,1,1,0
27,24,17733.57,1,0,1,1,1,0
18,23,966389.93,1,0,1,1,1,0
5,14,535654.59,1,1,0,1,1,0
2,24,1215297.01,1,1,0,1,1,0
14,14,15177.97,1,1,0,1,1,0
13,18,342177.82,0,0,1,1,1,0
10,24,114991.45,0,1,0,1,1,0
30,19,8443528.7,1,0,1,1,1,0
16,21,140731.57,0,0,0,1,1,0
21,12,2985840.4,1,1,0,1,1,0
5,17,314976.75,1,1,0,1,1,0
1,10,14447.35,0,0,0,1,0,1
15,12,1033.69,0,0,0,1,0,1
13,20,11785.59,0,0,0,1,1,0
12,10,5052211.09,1,0,1,1,1,0
7,12,221912.43,0,1,0,1,1,0
1,22,20124.54,0,0,0,1,0,1
8,20,12731.3,0,0,0,1,0,1
13,10,59683.16,0,0,0,1,0,1
2,13,259778.24,0,1,0,1,1,0
11,12,636856.95,0,0,0,1,1,0
27,16,170553.63,0,1,0,1,1,0
1,20,59776.17,0,0,0,1,1,0
8,19,103988.73,0,1,0,1,1,0
12,17,574072.72,1,0,1,1,1,0
8,11,154219.06,0,0,0,1,1,0
9,9,74227.62,0,0,0,1,1,0
6,18,32495.59,0,0,0,1,1,0
10,10,15962.95,0,0,0,1,0,1
17,20,138307.2,0,0,1,1,1,0
3,11,2050727.81,1,0,1,1,1,0
11,9,271229.8,1,0,1,1,1,0
7,16,548161.93,1,1,0,1,1,0
18,3,10000000.0,1,1,0,1,1,0
29,16,16073.66,0,0,0,1,0,1
28,3,65494.78,1,1,0,1,1,0
15,18,283429.1,1,0,1,1,1,0
13,1,196149.04,1,0,1,1,1,0
16,9,15329.59,0,0,0,1,0,1
1,20,210.62,0,0,0,1,1,0
2,22,12743.76,0,0,0,1,0,1
9,20,100209.86,0,1,0,1,1,0
7,17,569275.58,0,0,1,1,1,0
15,14,24376.73,0,0,0,1,0,1
9,20,0.0,1,1,0,1,1,0
11,16,131955.03,0,1,0,1,1,0
28,9,41428.9,1,0,1,1,1,0
8,20,5597.1,0,0,0,1,0,1
17,20,536433.5,1,0,1,1,1,0
28,16,87710.74,0,1,0,1,1,0
2,19,21987.0,1,1,0,1,1,0
21,17,3695429.98,1,0,1,1,1,0
16,7,902483.91,1,1,0,1,1,0
1,12,132408.98,0,1,0,1,1,0
17,11,969.7,0,0,0,1,0,1
15,10,1504870.33,1,1,0,1,1,0
17,15,6593.07,0,0,0,1,0,1
13,18,193659.99,0,0,0,1,1,0
2,10,27951.26,1,1,0,1,1,0
1,16,207701.64,0,0,0,1,1,0
31,22,1819543.69,1,0,1,1,1,0
4,16,9345700.07,1,1,0,1,1,0
15,13,1370.68,0,1,0,1,1,0
15,11,48233.81,0,0,0,1,0,1
4,18,113309.55,1,0,1,1,1,0
11,17,126171.29,0,0,0,1,1,0
7,7,338229.88,1,0,1,1,1,0
29,18,66643.99,1,1,0,1,1,0
7,18,289114.54,0,1,0,1,1,0
2,9,24461.07,0,0,0,1,0,1
6,22,346374.54,1,0,1,1,1,0
7,18,163051.47,0,1,0,1,1,0
24,21,17779.28,0,0,0,1,0,1
9,18,303502.73,0,1,0,1,1,0
1,6,10565.0,1,0,1,1,1,0
1,19,13822.58,0,0,0,1,0,1
18,11,149535.0,1,0,1,1,1,0
1,19,155796.66,0,1,0,1,1,0
17,16,234533.26,0,0,0,1,1,0
4,18,1182557.97,1,0,1,1,1,0
9,9,2477661.97,1,0,1,1,1,0
13,19,72151.11,0,1,0,1,1,0
17,15,350017.08,1,0,1,1,1,0
1,19,8431.28,0,0,0,1,1,0
7,15,416832.9,1,1,0,1,1,0
8,17,109205.33,0,0,0,1,1,0
31,13,105903.18,1,1,0,1,1,0
30,13,14148.64,1,0,1,1,1,0
4,24,1761.91,0,0,0,1,0,1
31,12,417129.11,1,0,1,1,1,0
18,2,2876010.51,1,1,0,1,1,0
6,12,118268.91,0,0,0,1,1,0
29,22,21358.8,1,0,1,1,1,0
13,15,469231.4,0,0,1,1,1,0
16,19,8757.47,0,0,0,1,0,1
17,18,143592.89,1,0,1,1,1,0
1,8,1477.03,0,0,0,1,0,1
14,18,40388.58,1,0,1,1,1,0
1,11,47599.39,0,0,0,1,1,0
9,19,1330802.24,1,0,1,1,1,0
8,11,491464.93,0,0,1,1,1,0
1,20,25306.84,0,1,0,1,1,0
9,16,95600.07,0,0,0,1,1,0
13,6,219110.27,1,1,0,1,1,0
14,14,28739.13,0,0,0,1,0,1
9,13,96640.12,1,1,0,1,1,0
25,12,1064425.7,1,0,1,1,1,0
14,16,296893.51,0,0,0,1,1,0
20,9,563388.67,1,1,0,1,1,0
14,10,9208368.83,1,1,0,1,1,0
8,20,513534.95,0,0,1,1,1,0
9,10,210557.62,0,1,0,1,1,0
27,1,1040303.44,1,1,0,1,1,0
8,17,6713.5,0,0,0,1,0,1
17,16,51113.0,1,0,1,1,1,0
1,9,361559.69,1,0,1,1,1,0
24,11,96989.06,1,0,1,1,1,0
16,16,5273.08,0,0,0,1,0,1
22,17,27483.79,1,1,0,1,1,0
4,9,78028.89,1,1,0,1,1,0
27,7,341.3,1,0,1,1,1,0
8,11,79126.82,0,1,0,1,1,0
10,16,48677.13,0,0,0,1,1,0
10,19,4814.69,1,1,0,1,1,0
2,15,238717.5,1,0,1,1,1,0
12,19,11835.55,0,0,0,1,0,1
4,17,43928.31,1,1,0,1,1,0
6,8,310873.76,1,0,1,1,1,0
8,9,68536.24,1,1,0,1,1,0
17,18,22229.34,0,0,0,1,1,0
26,20,18405.16,1,1,0,1,1,0
16,10,10000000.0,1,1,0,1,1,0
16,13,49112.7,0,0,0,1,0,1
15,12,31374.02,1,1,0,1,1,0
2,9,3295227.84,1,1,0,1,1,0
2,9,17333.33,0,0,0,1,1,0
7,11,309779.55,0,1,0,1,1,0
5,11,37133.63,1,1,0,1,1,0
10,8,107351.33,1,0,1,1,1,0
2,13,14102.67,0,0,0,1,1,0
10,14,1112204.51,1,0,1,1,1,0
5,10,2708906.59,1,1,0,1,1,0
3,21,19776.71,1,1,0,1,1,0
14,19,192279.32,0,1,0,1,1,0
3,8,2776135.33,1,1,0,1,1,0
23,18,42256.27,0,0,0,1,1,0
27,9,75480.15,1,0,1,1,1,0
14,4,634911.47,1,1,0,1,1,0
5,5,253793.28,1,1,0,1,1,0
28,13,10000000.0,1,1,0,1,1,0
21,14,7078157.11,1,1,0,1,1,0
1,15,68841.61,0,1,0,1,1,0
21,13,144452.14,1,1,0,1,1,0
1,21,146334.53,0,0,0,1,1,0
12,6,1998327.96,1,0,1,1,1,0
17,16,96383.69,0,1,0,1,1,0
13,21,3490916.0,1,1,0,1,1,0
24,17,176626.77,1,0,1,1,1,0
1,20,111046.7,0,1,0,1,1,0
11,16,44596.13,0,0,0,1,1,0
27,22,10000000.0,1,0,1,1,1,0
8,16,359783.11,0,0,0,1,1,0
12,13,191427.4,1,0,1,1,1,0
5,10,1486955.35,1,1,0,1,1,0
7,10,168701.52,0,1,0,1,1,0
31,19,7758036.72,1,0,1,1,1,0
15,11,441939.72,0,1,0,1,1,0
4,2,85637.08,1,0,1,1,1,0
10,11,176007.37,1,1,0,1,1,0
17,11,196235.49,0,1,0,1,1,0
2,21,208515.43,0,0,0,1,1,0
3,10,7108914.22,1,1,0,1,1,0
2,15,2070814.27,1,0,1,1,1,0
31,21,10000000.0,1,1,0,1,1,0
9,13,154837.0,0,1,0,1,1,0
22,6,3178881.71,1,0,1,1,1,0
24,22,8772.06,0,0,0,1,0,1
26,8,10000000.0,1,0,1,1,1,0
13,15,447009.83,1,1,0,1,1,0
19,10,202601.48,0,0,0,1,1,0
13,12,1882730.45,0,0,1,1,1,0
10,21,38373.53,0,0,0,1,0,1
2,14,168795.26,0,1,0,1,1,0
12,20,29796.34,0,0,0,1,0,1
19,16,14133.69,1,0,1,1,1,0
18,5,438983.45,1,0,1,1,1,0
19,8,1102791.66,1,0,1,1,1,0
21,19,558136.45,1,1,0,1,1,0
1,22,346704.55,1,0,1,1,1,0
10,15,317787.12,1,0,1,1,1,0
2,16,116764.29,0,1,0,1,1,0
10,15,9314.88,0,0,0,1,0,1
11,17,270714.67,0,1,0,1,1,0
8,12,8186519.17,1,0,1,1,1,0
16,19,17216.14,1,1,0,1,1,0
1,18,173413.34,0,1,0,1,1,0
13,17,39342.59,1,0,1,1,1,0
11,19,2415.08,0,0,0,1,0,1
13,16,10000000.0,0,0,1,1,1,0
8,18,15026.5,0,0,0,1,0,1
22,8,684266.09,1,0,1,1,1,0
9,20,10208.6,0,0,0,1,0,1
20,6,67921.66,1,0,1,1,1,0
6,16,199878.85,1,1,0,1,1,0
9,9,16182.7,1,0,1,1,1,0
7,5,2860852.43,1,0,1,1,1,0
22,24,181224.98,1,0,1,1,1,0
10,19,4348.84,0,0,0,1,1,0
1,1,181.0,1,1,0,1,1,0
1,17,340882.63,0,1,0,1,1,0
9,15,1177.87,0,0,0,1,0,1
12,17,144304.68,0,1,0,1,1,0
24,9,1383818.98,1,0,1,1,1,0
2,19,201270.98,0,1,0,1,1,0
17,6,964544.37,1,0,1,1,1,0
19,5,16207.04,1,1,0,1,1,0
18,3,365069.45,1,1,0,1,1,0
10,19,159089.97,0,0,0,1,1,0
14,4,1825908.12,1,0,1,1,1,0
11,22,1759.63,0,0,0,1,0,1
11,14,20662.07,0,0,0,1,0,1
16,12,2460.95,0,0,0,1,0,1
25,23,1074.81,1,0,1,1,1,0
14,15,185238.61,1,1,0,1,1,0
11,18,419837.35,0,0,1,1,1,0
10,13,14354.55,0,0,0,1,0,1
9,17,6546.24,0,0,0,1,0,1
23,19,1139983.15,1,1,0,1,1,0
13,20,18001.19,0,0,0,1,0,1
20,13,42197.75,0,0,0,1,0,1
9,17,242914.76,0,0,0,1,1,0
5,15,1129884.18,1,0,1,1,1,0
11,17,317065.63,0,0,0,1,1,0
6,6,5245375.3,1,1,0,1,1,0
19,17,166880.54,1,0,1,1,1,0
6,11,215856.97,0,1,0,1,1,0
13,20,93232.22,0,0,1,1,1,0
3,11,1011606.26,1,0,1,1,1,0
14,3,5863.97,1,0,1,1,1,0
7,15,194804.75,0,1,0,1,1,0
17,11,134297.68,1,1,0,1,1,0
7,21,167179.74,0,0,0,1,1,0
13,19,2565.44,0,0,0,1,0,1
4,20,19742.71,1,0,1,1,1,0
18,13,5455965.86,1,0,1,1,1,0
13,22,1334919.42,1,0,1,1,1,0
20,21,338293.14,1,0,1,1,1,0
30,7,512922.65,1,1,0,1,1,0
13,20,1844.15,0,0,0,1,0,1
13,20,6647155.99,1,1,0,1,1,0
4,21,4120.14,1,1,0,1,1,0
29,22,257811.92,1,1,0,1,1,0
9,17,4356.12,0,0,0,1,0,1
13,9,19322.07,0,0,0,1,0,1
27,19,352179.76,1,1,0,1,1,0
19,24,79717.14,1,1,0,1,1,0
21,1,548677.33,1,0,1,1,1,0
28,11,164650.06,0,1,0,1,1,0
26,11,904338.88,1,0,1,1,1,0
3,17,174923.28,1,0,1,1,1,0
10,19,4814.69,1,0,1,1,1,0
20,9,563388.67,1,0,1,1,1,0
10,18,80785.96,0,1,0,1,1,0
29,15,5442.5,0,0,0,1,0,1
7,18,483108.42,0,1,0,1,1,0
23,3,4791.06,1,0,1,1,1,0
12,12,14666.78,0,0,0,1,0,1
30,23,479926.98,1,1,0,1,1,0
14,6,688473.32,1,0,1,1,1,0
10,22,134313.22,1,0,1,1,1,0
5,10,2708906.59,1,0,1,1,1,0
16,17,111831.92,0,0,0,1,1,0
1,16,356608.01,0,0,0,1,1,0
17,16,41366.56,0,0,0,1,0,1
18,17,204030.2,1,0,1,1,1,0
21,18,142791.28,1,0,1,1,1,0
13,19,19362.59,0,0,0,1,0,1
10,10,18561.51,0,0,0,1,0,1
5,12,7060216.94,1,0,1,1,1,0
13,1,27759.73,1,0,1,1,1,0
23,10,1392337.38,1,1,0,1,1,0
21,4,26654.46,1,1,0,1,1,0
10,10,9960382.4,1,1,0,1,1,0
8,17,131597.73,1,1,0,1,1,0
9,13,2099.18,0,0,0,1,0,1
22,21,21363.45,0,0,0,1,0,1
10,19,50245.89,0,0,0,1,1,0
29,20,285609.7,0,0,0,1,1,0
27,19,4222595.06,1,1,0,1,1,0
12,15,144044.35,1,0,1,1,1,0
5,6,1076739.91,1,0,1,1,1,0
8,8,106642.43,1,0,1,1,1,0
24,17,22117.99,1,1,0,1,1,0
16,19,176006.84,0,1,0,1,1,0
10,10,195708.55,1,0,1,1,1,0
21,20,279450.09,0,0,1,1,1,0
1,16,100501.4,0,1,0,1,1,0
14,19,161859.16,1,0,1,1,1,0
1,19,189240.8,0,0,0,1,1,0
6,16,7755.79,0,0,0,1,0,1
9,12,1732508.92,0,0,1,1,1,0
6,18,53582.87,0,1,0,1,1,0
31,21,10000000.0,1,1,0,1,1,0
20,20,468599.79,1,0,1,1,1,0
12,6,757422.83,1,1,0,1,1,0
9,14,5903046.38,1,1,0,1,1,0
15,12,9672.58,0,0,0,1,0,1
8,12,17200.56,0,0,0,1,0,1
22,11,12804.74,1,0,1,1,1,0
10,1,538312.05,1,0,1,1,1,0
1,11,5927.74,0,0,0,1,0,1
14,17,74777.67,0,0,0,1,1,0
14,15,128858.46,0,0,0,1,1,0
26,17,10000000.0,1,1,0,1,1,0
3,15,14017.38,1,1,0,1,1,0
16,16,234230.59,0,1,0,1,1,0
11,17,2579.51,0,0,0,1,0,1
25,14,2117503.53,1,0,1,1,1,0
19,2,4152987.1,1,1,0,1,1,0
11,10,177217.55,1,1,0,1,1,0
15,14,69611.42,0,0,0,1,1,0
2,10,56649.23,0,0,0,1,1,0
7,18,988513.66,0,0,1,1,1,0
8,19,57408.01,0,1,0,1,1,0
2,11,6506.92,0,0,0,1,0,1
15,6,549159.68,1,0,1,1,1,0
4,4,2066446.27,1,1,0,1,1,0
8,10,2549.87,0,0,0,1,0,1
7,16,256705.68,1,0,1,1,1,0
1,12,443864.5,0,1,0,1,1,0
24,13,1167816.02,1,0,1,1,1,0
15,10,590901.12,0,1,0,1,1,0
1,9,2251322.58,0,0,1,1,1,0
13,12,110342.71,0,0,1,1,1,0
1,16,17831.62,0,0,0,1,0,1
1,4,169941.73,1,0,1,1,1,0
12,12,22004.21,0,0,0,1,0,1
23,20,47470.29,0,0,0,1,1,0
9,14,15452.26,0,0,0,1,0,1
10,15,164467.94,0,1,0,1,1,0
21,5,277485.25,1,1,0,1,1,0
25,20,196385.55,1,1,0,1,1,0
17,19,308889.22,0,1,0,1,1,0
20,10,104171.37,1,0,1,1,1,0
8,22,2237.89,0,0,0,1,0,1
30,24,79039.81,1,0,1,1,1,0
15,12,27349.95,0,0,0,1,0,1
9,10,35856.58,0,0,0,1,1,0
14,15,415785.89,1,1,0,1,1,0
13,13,250086.24,0,0,0,1,1,0
16,17,225649.36,0,1,0,1,1,0
6,15,458836.55,0,0,0,1,1,0
1,10,233087.88,0,0,0,1,1,0
23,21,1571565.56,1,1,0,1,1,0
31,23,850002.52,1,1,0,1,1,0
26,21,6038051.03,1,0,1,1,1,0
12,22,38243.65,0,1,0,1,1,0
30,18,1262207.3,1,0,1,1,1,0
12,7,642364.74,1,1,0,1,1,0
2,1,217231.0,1,1,0,1,1,0
11,14,215741.95,0,1,0,1,1,0
2,11,347812.2,0,1,0,1,1,0
30,13,87541.41,1,0,1,1,1,0
7,24,7513581.46,1,1,0,1,1,0
24,20,210952.24,1,1,0,1,1,0
1,22,489767.32,1,0,1,1,1,0
9,16,1128579.71,1,1,0,1,1,0
6,17,25161.56,0,0,1,1,1,0
4,4,2066446.27,1,0,1,1,1,0
6,15,60646.82,1,1,0,1,1,0
9,24,5799.39,0,0,0,1,0,1
12,14,48085.76,0,0,0,1,0,1
12,24,7214.17,0,0,0,1,0,1
26,20,161272.92,1,0,1,1,1,0
6,22,211019.17,0,0,0,1,1,0
20,10,4364760.42,1,0,1,1,1,0
17,15,138539.87,0,1,0,1,1,0
26,13,393699.17,1,0,1,1,1,0
1,17,315612.07,0,0,1,1,1,0
13,17,249016.53,0,1,0,1,1,0
27,22,0.0,1,1,0,1,1,0
11,13,690510.31,1,0,1,1,1,0
24,21,438139.79,1,0,1,1,1,0
7,10,320985.21,0,1,0,1,1,0
27,1,2571605.04,1,0,1,1,1,0
1,12,98640.13,0,0,0,1,1,0
15,6,127018.14,1,0,1,1,1,0
16,22,367181.18,0,0,0,1,1,0
9,14,990630.25,1,1,0,1,1,0
1,5,60726.57,1,1,0,1,1,0
14,23,140073.37,0,1,0,1,1,0
8,1,1179716.49,1,1,0,1,1,0
9,18,32320.88,0,1,0,1,1,0
13,13,197802.38,0,1,0,1,1,0
12,14,18245.57,0,1,0,1,1,0
14,20,898.07,0,0,0,1,0,1
1,12,7171.97,0,0,0,1,0,1
7,1,1767886.02,1,1,0,1,1,0
12,9,159106.12,1,0,1,1,1,0
3,20,157494.6,1,1,0,1,1,0
3,20,3512572.72,1,0,1,1,1,0
13,9,5591647.96,1,0,1,1,1,0
5,23,37932.32,0,0,0,1,0,1
6,20,649968.87,1,1,0,1,1,0
8,12,14076.88,0,0,0,1,0,1
30,17,108779.53,1,0,1,1,1,0
30,3,84480.05,1,0,1,1,1,0
16,24,2374412.42,1,1,0,1,1,0
17,21,70756.72,1,0,1,1,1,0
15,11,9735.66,0,0,0,1,0,1
17,19,275246.84,0,1,0,1,1,0
1,15,15823.0,0,1,0,1,1,0
10,16,386848.45,0,0,1,1,1,0
12,15,5297.59,0,0,0,1,0,1
7,13,314508.74,0,1,0,1,1,0
5,18,966222.5,1,0,1,1,1,0
25,13,241120.59,0,0,0,1,1,0
10,16,112541.41,0,0,0,1,1,0
17,13,285.24,0,0,0,1,0,1
21,7,1205760.86,1,1,0,1,1,0
10,11,460901.4,0,0,0,1,1,0
4,5,2149976.69,1,0,1,1,1,0
31,7,815384.83,1,1,0,1,1,0
7,9,4421.45,0,0,0,1,0,1
7,13,90184.4,0,0,0,1,1,0
9,17,21843.55,0,1,0,1,1,0
2,13,22387.78,0,0,0,1,0,1
9,15,3033.73,0,0,0,1,0,1
10,15,233031.57,0,1,0,1,1,0
25,2,68755.57,1,1,0,1,1,0
14,19,82564.59,0,1,0,1,1,0
8,12,65894.7,0,0,0,1,1,0
1,10,503405.88,1,1,0,1,1,0
22,9,217506.28,1,0,1,1,1,0
17,22,669627.43,1,0,1,1,1,0
8,15,535095.53,0,0,1,1,1,0
10,1,1052668.73,1,0,1,1,1,0
2,18,4674.0,0,0,0,1,1,0
12,19,80238.37,0,1,0,1,1,0
30,3,162326.52,1,1,0,1,1,0
13,19,121924.17,0,0,0,1,1,0
8,21,2486.78,0,0,0,1,0,1
14,24,786573.0,1,0,1,1,1,0
10,19,31911.12,0,0,0,1,0,1
15,7,802417.45,1,1,0,1,1,0
15,14,207517.2,1,1,0,1,1,0
14,19,206408.12,0,1,0,1,1,0
1,11,57484.96,0,1,0,1,1,0
3,7,283400.42,1,0,1,1,1,0
9,20,7007.46,0,0,0,1,0,1
7,16,218074.08,0,1,0,1,1,0
12,22,97091.24,1,1,0,1,1,0
8,21,3677.71,0,0,0,1,0,1
6,14,115757.14,0,1,0,1,1,0
12,3,1654055.02,1,1,0,1,1,0
11,23,297465.74,1,0,1,1,1,0
20,13,4417191.86,1,0,1,1,1,0
15,12,142715.07,1,0,1,1,1,0
2,16,88593.71,0,1,0,1,1,0
13,23,6558087.93,1,1,0,1,1,0
14,20,301579.42,1,0,1,1,1,0
9,17,34973.56,0,1,0,1,1,0
29,20,2109967.47,1,1,0,1,1,0
13,8,5591414.49,1,1,0,1,1,0
28,6,1290224.84,1,1,0,1,1,0
8,19,1840.66,0,1,0,1,1,0
12,10,70753.9,1,1,0,1,1,0
17,11,117683.42,1,1,0,1,1,0
9,11,157292.96,0,1,0,1,1,0
8,18,51884.28,0,1,0,1,1,0
15,3,343177.04,1,1,0,1,1,0
11,10,29757.75,0,0,0,1,0,1
28,23,36956.27,1,0,1,1,1,0
13,21,914.45,0,0,0,1,0,1
27,16,40867.66,1,0,1,1,1,0
12,15,38200.57,0,0,0,1,1,0
4,10,5338583.38,1,1,0,1,1,0
3,21,2147778.33,1,0,1,1,1,0
23,8,844213.81,1,1,0,1,1,0
24,8,143275.81,1,1,0,1,1,0
20,17,7009.93,1,0,1,1,1,0
29,14,134227.05,1,1,0,1,1,0
11,20,8332002.94,1,1,0,1,1,0
15,18,283429.1,1,1,0,1,1,0
12,3,37669.14,1,0,1,1,1,0
13,6,70173.64,1,1,0,1,1,0
11,19,141507.28,0,1,0,1,1,0
21,21,161024.8,1,1,0,1,1,0
8,3,211721.9,1,0,1,1,1,0
21,21,534470.98,1,1,0,1,1,0
16,21,703882.14,1,1,0,1,1,0
23,3,13074.53,1,1,0,1,1,0
10,17,37357.32,1,1,0,1,1,0
22,21,105113.93,0,0,0,1,1,0
7,15,71632.48,0,0,0,1,1,0
17,21,2194525.35,0,0,1,1,1,0
1,22,180006.25,0,0,0,1,1,0
17,19,6392.08,1,1,0,1,1,0
8,5,2232667.51,1,1,0,1,1,0
14,14,424962.9,1,0,1,1,1,0
14,7,4895343.33,1,0,1,1,1,0
16,20,229253.03,0,0,0,1,1,0
22,2,10000000.0,1,0,1,1,1,0
8,18,6844.41,0,0,0,1,0,1
6,20,151204.28,0,1,0,1,1,0
7,18,4071.08,0,0,0,1,0,1
12,7,5926745.36,1,1,0,1,1,0
4,23,87999.25,1,0,1,1,1,0
10,19,55797.68,0,1,0,1,1,0
12,18,10114.78,0,0,0,1,0,1
1,18,16019.92,0,1,0,1,1,0
16,16,5369339.71,0,0,1,1,1,0
13,16,8235.51,0,0,0,1,0,1
18,8,10000000.0,1,1,0,1,1,0
1,17,43410.11,0,1,0,1,1,0
2,14,643.24,0,0,0,1,0,1
1,14,497167.31,0,0,0,1,1,0
8,17,4605.37,0,0,0,1,0,1
16,15,6081.39,0,0,0,1,0,1
21,15,797710.8,1,0,1,1,1,0
17,13,295245.83,0,1,0,1,1,0
13,18,36035.39,0,1,0,1,1,0
15,17,5104.76,0,0,0,1,0,1
17,14,95768.11,0,0,0,1,1,0
14,17,12818.97,0,0,0,1,0,1
10,5,93708.08,1,0,1,1,1,0
1,15,15647.82,0,0,0,1,0,1
6,22,186612.13,0,0,1,1,1,0
15,21,7312.73,0,0,0,1,0,1
16,21,188456.6,0,1,0,1,1,0
12,20,5158.06,0,0,0,1,0,1
7,1,1767886.02,1,0,1,1,1,0
1,1,1277212.77,1,0,1,1,1,0
6,13,325639.07,0,0,1,1,1,0
7,5,661558.27,1,0,1,1,1,0
4,11,24412.07,1,1,0,1,1,0
7,20,329728.11,1,1,0,1,1,0
3,19,42513.08,1,0,1,1,1,0
14,23,1075.37,0,0,0,1,0,1
8,10,1996001.87,0,0,1,1,1,0
25,5,155002.83,1,1,0,1,1,0
9,11,362.7,0,1,0,1,1,0
24,20,340665.18,1,0,1,1,1,0
26,14,797235.09,1,0,1,1,1,0
2,16,121115.72,0,1,0,1,1,0
18,3,427373.65,1,0,1,1,1,0
20,8,1506795.1,1,0,1,1,1,0
10,14,1827209.07,1,1,0,1,1,0
14,14,478078.24,1,0,1,1,1,0
14,17,203270.96,0,1,0,1,1,0
14,23,2524.1,0,0,0,1,0,1
17,15,215633.67,0,1,0,1,1,0
6,22,12990.58,0,0,0,1,0,1
1,19,101254.91,0,0,0,1,1,0
30,22,66941.04,1,0,1,1,1,0
16,14,154272.48,0,1,0,1,1,0
18,20,116889.05,0,0,0,1,1,0
18,14,1857935.57,1,0,1,1,1,0
2,21,121132.2,0,1,0,1,1,0
12,13,188044.69,0,1,0,1,1,0
24,21,457789.14,1,0,1,1,1,0
6,24,612743.87,1,1,0,1,1,0
31,19,176549.59,1,1,0,1,1,0
20,22,2254718.25,1,1,0,1,1,0
17,18,192021.28,0,0,0,1,1,0
22,2,10000000.0,1,1,0,1,1,0
6,15,12289.7,0,0,0,1,0,1
1,17,1639676.27,1,0,1,1,1,0
17,21,70756.72,1,1,0,1,1,0
9,12,2144208.23,1,1,0,1,1,0
26,24,932304.24,1,0,1,1,1,0
4,5,819048.34,1,0,1,1,1,0
8,21,18673.7,0,0,0,1,0,1
7,13,45908.02,0,1,0,1,1,0
17,4,20393.12,1,0,1,1,1,0
15,23,122639.34,1,1,0,1,1,0
11,14,4985.75,0,0,0,1,0,1
22,14,22048.19,1,1,0,1,1,0
12,20,14534.34,0,0,0,1,0,1
1,21,23292.3,1,1,0,1,1,0
3,11,1367340.03,1,0,1,1,1,0
17,12,161197.78,0,1,0,1,1,0
18,17,10000000.0,1,1,0,1,1,0
18,4,381977.83,1,1,0,1,1,0
1,13,2686564.04,1,1,0,1,1,0
8,21,32830.82,1,1,0,1,1,0
25,14,2117503.53,1,1,0,1,1,0
23,22,85303.24,1,0,1,1,1,0
4,5,5715004.3,1,1,0,1,1,0
17,15,129063.55,0,0,0,1,1,0
9,11,263561.83,0,1,0,1,1,0
7,18,152544.58,0,0,1,1,1,0
6,24,325732.34,1,0,1,1,1,0
3,23,479892.04,1,0,1,1,1,0
16,1,1082308.05,1,1,0,1,1,0
11,14,10789.0,1,1,0,1,1,0
6,20,53782.87,1,0,1,1,1,0
11,17,134403.9,0,0,0,1,1,0
15,19,264564.54,0,1,0,1,1,0
15,16,154052.34,1,0,1,1,1,0
6,10,502830.92,0,1,0,1,1,0
15,19,73112.65,0,0,0,1,1,0
2,16,2757431.53,1,0,1,1,1,0
22,14,1165187.89,1,1,0,1,1,0
9,10,23075.95,0,0,0,1,0,1
6,14,45060.45,0,1,0,1,1,0
16,18,324167.19,0,1,0,1,1,0
1,19,2264.87,0,0,0,1,0,1
25,15,111764.7,1,1,0,1,1,0
